Census year,Block ID,Property ID,Base property ID,Building address,CLUE small area,Trading name,Business address,Number of patrons,Longitude,Latitude,location
2021,66,109392,109392,Curtin House 248-258 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Mesa Verde,"Unit S13, Level 6 252 Swanston Street MELBOURNE VIC 3000",175,144.965250406,-37.81199559,"-37.81199559, 144.965250406"
2021,66,109952,109952,7-9 Waratah Place MELBOURNE VIC 3000,Melbourne (CBD),Manchuria,Level 1 7-9 Waratah Place MELBOURNE VIC 3000,80,144.966991111,-37.81162502,"-37.81162502, 144.966991111"
2021,67,105675,105675,113 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Seamstress,113 Lonsdale Street MELBOURNE VIC 3000,160,144.969011096,-37.81056538,"-37.81056538, 144.969011096"
2021,67,108581,108581,226-236 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),Heartbreaker,234A Russell Street MELBOURNE VIC 3000,166,144.967644371,-37.81098272,"-37.81098272, 144.967644371"
2021,76,589841,105749,QV Retail & Parking 221 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Idarts Hive,243 Little Lonsdale Street MELBOURNE VIC 3000,100,144.965703405,-37.810658,"-37.810658, 144.965703405"
2021,77,108573,108573,270 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),Melbourne Whisky Room,Level 1 270A Russell Street MELBOURNE VIC 3000,50,144.967159059,-37.81011116,"-37.81011116, 144.967159059"
2021,77,108573,108573,270 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),Whisky and Alement,Ground 270 Russell Street MELBOURNE VIC 3000,90,144.967159059,-37.81011116,"-37.81011116, 144.967159059"
2021,85,102597,102597,2-20 Drewery Place MELBOURNE VIC 3000,Melbourne (CBD),Baroq House,Gnd & Bmt 2 Drewery Place MELBOURNE VIC 3000,303,144.96397032,-37.81130304,"-37.81130304, 144.96397032"
2021,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Strike Melbourne Central,"Shop 305, Level 3 300 Lonsdale Street MELBOURNE VIC 3000",760,144.963018945,-37.81073332,"-37.81073332, 144.963018945"
2021,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Melbourne Central Lion Hotel,"Shop 303, Level 3 300 Lonsdale Street MELBOURNE VIC 3000",550,144.963018945,-37.81073332,"-37.81073332, 144.963018945"
2021,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Party World Karaoke Bar,"Shop 301, Level 3 300 Lonsdale Street MELBOURNE VIC 3000",500,144.963018945,-37.81073332,"-37.81073332, 144.963018945"
2021,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Diesel Bar,202 Little Lonsdale Street MELBOURNE VIC 3000,375,144.963018945,-37.81073332,"-37.81073332, 144.963018945"
2021,85,105746,105746,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),B. Lucky & Sons,"Shop 307, Level 3 300 Lonsdale Street MELBOURNE VIC 3000",300,144.963018945,-37.81073332,"-37.81073332, 144.963018945"
2021,85,109302,109302,281-287 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Bornga,Level 1 258 Lonsdale Street MELBOURNE VIC 3000,40,144.964359293,-37.81143223,"-37.81143223, 144.964359293"
2021,85,109302,109302,281-287 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Mui Karaoke,Level 2 258 Lonsdale Street MELBOURNE VIC 3000,243,144.964359293,-37.81143223,"-37.81143223, 144.964359293"
2021,87,106057,106057,106 Little Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),Troika Bar,Ground 106 Little Lonsdale Street MELBOURNE VIC 3000,60,144.968590037,-37.8091536,"-37.8091536, 144.968590037"
2021,97,105493,105493,52 La Trobe Street MELBOURNE VIC 3000,Melbourne (CBD),Karaoke Box,52 La Trobe Street MELBOURNE VIC 3000,300,144.967246503,-37.80828608,"-37.80828608, 144.967246503"
2021,104,103219,103219,413-417 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Workshop,Level 1 413-417 Elizabeth Street MELBOURNE VIC 3000,230,144.960522624,-37.80918797,"-37.80918797, 144.960522624"
2021,115,104103,104103,Mac's Hotel 34-38 Franklin Street MELBOURNE VIC 3000,Melbourne (CBD),Captain Melville,Mac's Hotel 34-38 Franklin Street MELBOURNE VIC 3000,355,144.961612591,-37.80752292,"-37.80752292, 144.961612591"
2021,115,110747,110747,499-511 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Podium,Part Ground 501 Swanston Street MELBOURNE VIC 3000,200,144.9618657,-37.80689662,"-37.80689662, 144.9618657"
2021,131,108844,108844,Crowne Plaza 1-5 Spencer Street DOCKLANDS VIC 3008,Docklands,Crowne Plaza Melbourne,Crowne Plaza 1-5 Spencer Street DOCKLANDS VIC 3008,84,144.955049397,-37.82268115,"-37.82268115, 144.955049397"
2021,204,101613,101613,377-391 Cardigan Street CARLTON VIC 3053,Carlton,Clyde Hotel,377-391 Cardigan Street CARLTON VIC 3053,239,144.96575408,-37.79725532,"-37.79725532, 144.96575408"
2021,214,106186,106186,414-422 Lygon Street CARLTON VIC 3053,Carlton,Green Man's Arms,414-422 Lygon Street CARLTON VIC 3053,120,144.967812598,-37.79694555,"-37.79694555, 144.967812598"
2021,218,106215,106215,298 Lygon Street CARLTON VIC 3053,Carlton,Carlton Yacht Club Bar,298 Lygon Street CARLTON VIC 3053,46,144.967376367,-37.79998572,"-37.79998572, 144.967376367"
2021,242,104461,104461,Prince Alfred Hotel 191-197 Grattan Street CARLTON VIC 3053,Carlton,The Prince Alfred Rooftop and Bar,Prince Alfred Hotel 191-197 Grattan Street CARLTON VIC 3053,492,144.962208973,-37.80045792,"-37.80045792, 144.962208973"
2021,260,103276,103276,Royal Artillery Hotel 614-616 Elizabeth Street MELBOURNE VIC 3000,Carlton,The Last Jar,Royal Artillery Hotel 614-616 Elizabeth Street MELBOURNE VIC 3000,250,144.958938696,-37.80389369,"-37.80389369, 144.958938696"
2021,267,106254,106254,Trades Hall 2-40 Lygon Street CARLTON VIC 3053,Carlton,Common Rooms At Trades Hall,Part Ground 54 Victoria Street CARLTON VIC 3053,174,144.966410851,-37.80643938,"-37.80643938, 144.966410851"
2021,270,664626,104468,Union House Building 130 230 Grattan Street PARKVILLE VIC 3010,Parkville,The Ida Bar,Part Level 1 Union House Building 130 230 Grattan Street PARKVILLE VIC 3010,200,144.961258541,-37.79738769,"-37.79738769, 144.961258541"
2021,345,103402,103402,33 Errol Street NORTH MELBOURNE VIC 3051,North Melbourne,Townhall Hotel North Melbourne,33 Errol Street NORTH MELBOURNE VIC 3051,40,144.948906778,-37.80414139,"-37.80414139, 144.948906778"
2021,355,105636,105636,The Leveson 46-50 Leveson Street NORTH MELBOURNE VIC 3051,North Melbourne,The Leveson,The Leveson 46-50 Leveson Street NORTH MELBOURNE VIC 3051,400,144.951459067,-37.80370014,"-37.80370014, 144.951459067"
2021,357,109822,109822,368 Victoria Street NORTH MELBOURNE VIC 3051,North Melbourne,Prudence Bar,368 Victoria Street NORTH MELBOURNE VIC 3051,80,144.954054838,-37.8054362,"-37.8054362, 144.954054838"
2021,423,109714,109714,345 Victoria Street WEST MELBOURNE VIC 3003,West Melbourne (Residential),Benchwarmer,Ground 345 Victoria Street WEST MELBOURNE VIC 3003,90,144.94996155,-37.80546579,"-37.80546579, 144.94996155"
2021,724,106798,106798,557 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Ormond Collective,"17 Moubray Street, MELBOURNE VIC 3004",350,144.981411555,-37.84752524,"-37.84752524, 144.981411555"
2021,752,108653,110733,Theatres 100 St Kilda Road SOUTHBANK VIC 3006,Southbank,The Barre,100 St Kilda Road SOUTHBANK VIC 3006,300,144.968226316,-37.82094194,"-37.82094194, 144.968226316"
2021,753,598987,598987,Evan Walker Bridge SOUTHBANK VIC 3006,Southbank,Ponyfish Island,Kiosk Evan Walker Bridge SOUTHBANK VIC 3006,150,144.965085957,-37.8196899,"-37.8196899, 144.965085957"
2021,801,110326,110326,4 Riverside Quay SOUTHBANK VIC 3006,Southbank,Soho Restaurant & Bar,Part Ground 4 Riverside Quay SOUTHBANK VIC 3006,200,144.963375811,-37.82092509,"-37.82092509, 144.963375811"
2021,801,110335,110335,1-9 Southbank Boulevard SOUTHBANK VIC 3006,Southbank,Left Bank Melbourne,Part Ground 1 Southbank Boulevard SOUTHBANK VIC 3006,400,144.96289139,-37.8210403,"-37.8210403, 144.96289139"
2021,803,111175,110477,Crown Entertainment Complex 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,Velvet Bar,Part Casino 8 Whiteman Street SOUTHBANK VIC 3006,200,144.958659766,-37.8231216,"-37.8231216, 144.958659766"
2021,803,111175,110477,Crown Entertainment Complex 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,Atrium Bar,"Shop 70, Ground 8 Whiteman Street SOUTHBANK VIC 3006",100,144.958659766,-37.8231216,"-37.8231216, 144.958659766"
2021,803,111175,110477,Crown Entertainment Complex 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,R Bar By Rockpool,"Shop 3, Ground 8 Whiteman Street SOUTHBANK VIC 3006",555,144.958659766,-37.8231216,"-37.8231216, 144.958659766"
2021,803,597190,110477,Crown Towers Hotel 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,Club 23,Restaurant Crown Towers Hotel Crown Casino 8 Whiteman Street SOUTHBANK VIC 3006,450,144.958659766,-37.8231216,"-37.8231216, 144.958659766"
2021,804,623559,110484,Pan Pacific Melbourne 2 Convention Centre Place SOUTH WHARF VIC 3006,Southbank,Pan Pacific Melbourne,Pan Pacific Melbourne 2 Convention Centre Place SOUTH WHARF VIC 3006,60,144.952378166,-37.82539976,"-37.82539976, 144.952378166"
2021,804,692410,110484,Novotel Melbourne South Wharf Hotel 7 Convention Centre Place SOUTH WHARF VIC 3006,Southbank,Novotel Melbourne South Wharf,Novotel Melbourne South Wharf Hotel 7 Convention Centre Place SOUTH WHARF VIC 3006,50,144.952378166,-37.82539976,"-37.82539976, 144.952378166"
2021,804,110988,110988,29-65 South Wharf Promenade SOUTH WHARF VIC 3006,Southbank,Munich Brau Haus,45 South Wharf Promenade SOUTH WHARF VIC 3006,1100,144.950333624,-37.82409303,"-37.82409303, 144.950333624"
2021,806,110343,640947,Crown Casino Retail Precinct 27-45 Whiteman Street SOUTHBANK VIC 3006,Southbank,Kingpin Crown,"Shop 120, Gnd & Mezz 27 Whiteman Street SOUTHBANK VIC 3006",347,144.958342705,-37.82559019,"-37.82559019, 144.958342705"
2021,1101,108845,108845,Grand Central Apartments 33-71 Spencer Street DOCKLANDS VIC 3008,Docklands,Gaylord Indian Restaurant,Restaurant 33 Spencer Street DOCKLANDS VIC 3008,199,144.954158687,-37.82020557,"-37.82020557, 144.954158687"
2021,1101,108973,108973,Southern Cross Station 85-161 Spencer Street DOCKLANDS VIC 3008,Docklands,Network Public Bar & Pizzeria,"Shop 4-5, Ground 99 Spencer Street DOCKLANDS VIC 3008",325,144.952339303,-37.81815358,"-37.81815358, 144.952339303"
2021,1105,628712,628712,717-731 Collins Street DOCKLANDS VIC 3008,Docklands,Bar Nacional,"Tenancy 47, Ground 727 Collins Street DOCKLANDS VIC 3008",75,144.950091316,-37.82068417,"-37.82068417, 144.950091316"
2021,1109,560004,560004,24-42 Newquay Promenade DOCKLANDS VIC 3008,Docklands,Solidaire Victoria,28 Newquay Promenade DOCKLANDS VIC 3008,321,144.942139052,-37.81434525,"-37.81434525, 144.942139052"
2022,6,578324,573333,"Tenancy 29, Transport Federation Square 2 Swanston Street MELBOURNE VIC 3000",Melbourne (CBD),Transport Hotel,"Tenancy 29, Ground 2 Swanston Street MELBOURNE VIC 3000",500,144.969917344,-37.81784448,"-37.81784448, 144.969917344"
2022,11,105295,105295,509 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),The Q,Restaurant 509 Flinders Lane MELBOURNE VIC 3000,150,144.956888375,-37.8196249,"-37.8196249, 144.956888375"
2022,11,108971,108971,Holiday Inn on Flinders 561-585 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Holiday Inn Melbourne On Flinders,Holiday Inn on Flinders 561-585 Flinders Lane MELBOURNE VIC 3000,100,144.955152427,-37.82020482,"-37.82020482, 144.955152427"
2022,12,105399,105399,26-32 King Street MELBOURNE VIC 3000,Melbourne (CBD),Clique Bar,Level 1 26 King Street MELBOURNE VIC 3000,222,144.957465954,-37.81952934,"-37.81952934, 144.957465954"
2022,12,105401,105401,14-20 King Street MELBOURNE VIC 3000,Melbourne (CBD),Spearmint Rhino Gentlemen's Club,Gnd & Flr1 20 King Street MELBOURNE VIC 3000,660,144.957714841,-37.81977635,"-37.81977635, 144.957714841"
2022,12,105401,105401,14-20 King Street MELBOURNE VIC 3000,Melbourne (CBD),Tramp Bar,Basement 20 King Street MELBOURNE VIC 3000,260,144.957714841,-37.81977635,"-37.81977635, 144.957714841"
2022,14,103165,103165,1-5 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Dreams Gentlemen's Club,288 Flinders Street MELBOURNE VIC 3000,160,144.964607953,-37.81805666,"-37.81805666, 144.964607953"
2022,14,103172,103172,31-39 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),The Joint Bar,Level 1-2 35 Elizabeth Street MELBOURNE VIC 3000,329,144.964331578,-37.81741878,"-37.81741878, 144.964331578"
2022,14,104003,104003,Q2 Tower 2-8 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Candela Nuevo,Suite 1201 & Part Rooftop 2 Queen Street MELBOURNE VIC 3000,300,144.962709793,-37.81858716,"-37.81858716, 144.962709793"
2022,16,103938,103938,Adelphi Hotel 187 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),The Adelphi Hotel,Gnd-Lvl 7 187 Flinders Lane MELBOURNE VIC 3000,80,144.968375104,-37.81635789,"-37.81635789, 144.968375104"
2022,16,108532,108532,Cavendish House Apartments 27-37 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),Whiskey Den,"Lot 2B, Ground 27 Russell Street MELBOURNE VIC 3000",40,144.969247787,-37.81598754,"-37.81598754, 144.969247787"
2022,17,103592,103592,11-37 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),The Fair Trader Cafe,Part Ground 11 Exhibition Street MELBOURNE VIC 3000,118,144.971726234,-37.81546152,"-37.81546152, 144.971726234"
2022,17,103925,103925,121-123 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Father's Office Downtown,"Unit 1, Gnd & Bmt 121 Flinders Lane MELBOURNE VIC 3000",350,144.970513161,-37.81567009,"-37.81567009, 144.970513161"
2022,17,103926,103926,125-127 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),GoGo Bar,Basement 125 Flinders Lane MELBOURNE VIC 3000,300,144.970399824,-37.81568875,"-37.81568875, 144.970399824"
2022,23,102098,102098,415-417 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),The Sherlock Holmes Inn,Gnd & Bmt 417 Collins Street MELBOURNE VIC 3000,131,144.960868075,-37.81746814,"-37.81746814, 144.960868075"
2022,23,106436,106436,54-60 Market Street MELBOURNE VIC 3000,Melbourne (CBD),Oak and Vine,"Unit 1R-2R, Ground 60 Market Street MELBOURNE VIC 3000",370,144.960828296,-37.81778076,"-37.81778076, 144.960828296"
2022,25,101789,101789,252-254 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Hell's Kitchen,Mezzanine 20A Centre Place MELBOURNE VIC 3000,55,144.965596578,-37.8166033,"-37.8166033, 144.965596578"
2022,26,102073,102073,141-165 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Dessous,Basement 164 Flinders Lane MELBOURNE VIC 3000,161,144.968755329,-37.81543178,"-37.81543178, 144.968755329"
2022,31,102113,102113,McPherson's Building 546-566 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Pulo Pool Parlour,Part LwrGround 546 Collins Street MELBOURNE VIC 3000,120,144.955844602,-37.81824465,"-37.81824465, 144.955844602"
2022,33,100727,100727,Mitre Tavern 5-9 Bank Place MELBOURNE VIC 3000,Melbourne (CBD),Mitre Tavern,Mitre Tavern 5-9 Bank Place MELBOURNE VIC 3000,300,144.960311216,-37.81680457,"-37.81680457, 144.960311216"
2022,33,105933,105933,425-427 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),The Irish Times,Gnd & Flr1 427 Little Collins Street MELBOURNE VIC 3000,170,144.960535403,-37.8162542,"-37.8162542, 144.960535403"
2022,33,108065,108065,93-95 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),GG EZ Bar,Basement 95 Queen Street MELBOURNE VIC 3000,167,144.960969473,-37.81637877,"-37.81637877, 144.960969473"
2022,33,108067,108067,103-105 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Chaise Lounge,Basement 105 Queen Street MELBOURNE VIC 3000,140,144.96084763,-37.81614776,"-37.81614776, 144.96084763"
2022,33,102131,110666,394 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),The Bank On Collins,Mezzanine 394 Collins Street MELBOURNE VIC 3000,300,144.961045423,-37.81666775,"-37.81666775, 144.961045423"
2022,34,102135,102135,344-350 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Little Ramen Bar,369 Little Collins Street MELBOURNE VIC 3000,72,144.96268901,-37.81601764,"-37.81601764, 144.96268901"
2022,35,102141,102141,280-292 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),The Charles Dickens Tavern,Part Basement 290 Collins Street MELBOURNE VIC 3000,450,144.964428361,-37.81561893,"-37.81561893, 144.964428361"
2022,37,709873,102161,95-109 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),Nick & Nora's,11 Benson Walk MELBOURNE VIC 3000,476,144.970722631,-37.81360963,"-37.81360963, 144.970722631"
2022,41,101165,101165,669-675 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),V Wine Salon,Part Rear Ground & Part Ground 673 Bourke Street MELBOURNE VIC 3000,70,144.95410043,-37.81721781,"-37.81721781, 144.95410043"
2022,45,105960,105960,The Hub Arcade 318-322 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),The Dove Club,Level 2 318-322 Little Collins Street MELBOURNE VIC 3000,380,144.964012089,-37.81488175,"-37.81488175, 144.964012089"
2022,46,101130,101130,193-199 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),The Carlton Hotel,"Levels 1,2 & 4 193-199 Bourke Street MELBOURNE VIC 3000",366,144.967645237,-37.81320485,"-37.81320485, 144.967645237"
2022,46,108536,108536,115-127 Russell Street MELBOURNE VIC 3000,Melbourne (CBD),The Crafty Squire,115-127 Russell Street MELBOURNE VIC 3000,414,144.968188268,-37.81367449,"-37.81367449, 144.968188268"
2022,46,111394,111394,UB1 Little Hero Apartments 16-30 Russell Place MELBOURNE VIC 3000,Melbourne (CBD),Bar Ampere,16 Russell Place MELBOURNE VIC 3000,60,144.967427538,-37.81355434,"-37.81355434, 144.967427538"
2022,47,101124,101124,169 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Bouvardia Melbourne,Level 2 169 Bourke Street MELBOURNE VIC 3000,150,144.968563185,-37.81294598,"-37.81294598, 144.968563185"
2022,48,101113,101113,59-63 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Madame Brussels,Level 3 59-63 Bourke Street MELBOURNE VIC 3000,256,144.971565895,-37.81212537,"-37.81212537, 144.971565895"
2022,48,101116,101116,79-85 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Good Heavens,Level 2 79 Bourke Street MELBOURNE VIC 3000,400,144.971040446,-37.81217956,"-37.81217956, 144.971040446"
2022,48,103626,103626,114-122 Exhibition Street MELBOURNE VIC 3000,Melbourne (CBD),European Bier Cafe,114-122 Exhibition Street MELBOURNE VIC 3000,735,144.971199895,-37.81285806,"-37.81285806, 144.971199895"
2022,48,105968,105968,62-66 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Magic Mountain Saloon,62-66 Little Collins Street MELBOURNE VIC 3000,285,144.971442013,-37.81280958,"-37.81280958, 144.971442013"
2022,48,106560,106560,12-18 Meyers Place MELBOURNE VIC 3000,Melbourne (CBD),Lily Blacks,"Shop 3, 12-18 Meyers Place MELBOURNE VIC 3000",95,144.972450972,-37.81221617,"-37.81221617, 144.972450972"
2022,51,105306,105306,189-195 King Street MELBOURNE VIC 3000,Melbourne (CBD),Showgirls Bar 20,193-195 King Street MELBOURNE VIC 3000,285,144.955081526,-37.81569596,"-37.81569596, 144.955081526"
2022,55,109284,109284,191-205 Swanston Street MELBOURNE VIC 3000,Melbourne (CBD),Eva's Restaurant & Bar,Mezzanine 195 Swanston Street MELBOURNE VIC 3000,200,144.964999342,-37.81309229,"-37.81309229, 144.964999342"
2022,57,101212,101212,152-158 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Ballers Clubhouse,Level 2-3 2 Coverlid Place MELBOURNE VIC 3000,1500,144.968535938,-37.8120612,"-37.8120612, 144.968535938"
2022,57,101217,101217,124-128 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Welcome Stranger,Ground 124-128 Bourke Street MELBOURNE VIC 3000,350,144.969264533,-37.81207094,"-37.81207094, 144.969264533"
2022,57,101221,101221,94-96 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),The Elephant and Wheelbarrow,94-96 Bourke Street MELBOURNE VIC 3000,450,144.970248485,-37.81191058,"-37.81191058, 144.970248485"
2022,58,102272,102272,10-26 Crossley Street MELBOURNE VIC 3000,Melbourne (CBD),Bard's Apothecary,24 Crossley Street MELBOURNE VIC 3000,80,144.971209546,-37.81138377,"-37.81138377, 144.971209546"
2022,58,105829,105829,37-41 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Juliet Melbourne,Basement 37-41 Little Bourke Street MELBOURNE VIC 3000,100,144.971505892,-37.81083595,"-37.81083595, 144.971505892"
2022,58,105831,105831,47-55 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Bodega Underground,"Shop 2, 47-55 Little Bourke Street MELBOURNE VIC 3000",60,144.971109237,-37.81101377,"-37.81101377, 144.971109237"
